RandomSearch,HillClimbing,Genetic,PBIL
0.8722403924775143,0.874693376941946,0.866107931316435,0.8550695012264923
0.7802534750613246,0.8366721177432543,0.8513900245298447,0.8601798855273917
0.8562959934587081,0.8630417007358954,0.875102207686018,0.8701962387571546
0.8673344235486509,0.8644726083401472,0.8460752248569092,0.8113246116107932
0.883483237939493,0.8771463614063778,0.8736713000817662,0.8603843008994276
0.8681520850367948,0.8522076860179886,0.8634505314799673,0.8810302534750614
0.8710139002452985,0.8395339329517579,0.8726492232215862,0.8791905151267375
0.8704006541291905,0.8789860997547015,0.8334014717906787,0.8622240392477515
0.8689697465249386,0.8640637775960752,0.875306623058054,0.8677432542927228
0.7667620605069502,0.8616107931316435,0.8646770237121831,0.857318070318888
0.8890024529844645,0.8072363041700736,0.8687653311529027,0.8728536385936222
0.8477105478331971,0.8565004088307441,0.866721177432543,0.865699100572363
0.8697874080130826,0.8708094848732625,0.8800081766148814,0.8689697465249386
0.8759198691741619,0.8524121013900245,0.8877759607522485,0.8671300081766149
0.8646770237121831,0.866312346688471,0.884505314799673,0.8732624693376942
0.848323793949305,0.8552739165985282,0.8781684382665577,0.8755110384300899
0.8800081766148814,0.8540474243663123,0.8620196238757154,0.8520032706459526
0.8728536385936222,0.8828699918233851,0.8869582992641046,0.803965658217498
0.8526165167620605,0.8904333605887162,0.883892068683565,0.8501635322976288
0.8147996729354048,0.847301717089125,0.8540474243663123,0.8579313164349959
0.8603843008994276,0.874693376941946,0.8773507767784138,0.8458708094848733
0.8197056418642682,0.8601798855273917,0.8628372853638594,0.8943172526573998
0.8620196238757154,0.8781684382665577,0.874693376941946,0.820727718724448
0.8937040065412919,0.8491414554374489,0.8642681929681112,0.8695829926410467
0.8513900245298447,0.8695829926410467,0.8509811937857726,0.8475061324611611
0.8865494685200327,0.8689697465249386,0.8642681929681112,0.8849141455437449
0.8536385936222404,0.8840964840556009,0.8742845461978741,0.8466884709730171
0.8879803761242846,0.8732624693376942,0.8771463614063778,0.8795993458708095
0.8542518397383483,0.8830744071954211,0.8432134096484055,0.865494685200327
0.8740801308258381,0.8452575633687653,0.8775551921504497,0.8890024529844645
0.8628372853638594,0.8650858544562551,0.8806214227309894,0.8830744071954211
0.8646770237121831,0.8334014717906787,0.8505723630417007,0.8620196238757154
0.8620196238757154,0.8783728536385936,0.8869582992641046,0.8732624693376942
0.8918642681929682,0.8634505314799673,0.8450531479967294,0.8536385936222404
0.8591578086672118,0.8877759607522485,0.866107931316435,0.8769419460343418
0.8761242845461978,0.8428045789043336,0.8434178250204415,0.8714227309893704
0.8695829926410467,0.8724448078495503,0.8362632869991823,0.865290269828291
0.8826655764513491,0.8769419460343418,0.8871627146361406,0.8763286999182338
0.8348323793949305,0.8824611610793132,0.8671300081766149,0.830130825838103
0.8800081766148814,0.8605887162714636,0.8765331152902698,0.8511856091578087
0.8793949304987735,0.8659035159443991,0.8730580539656582,0.8609975470155355
0.8798037612428454,0.8887980376124285,0.8883892068683565,0.8691741618969746
0.8593622240392478,0.875306623058054,0.8524121013900245,0.8671300081766149
0.8787816843826656,0.8789860997547015,0.8693785772690106,0.8448487326246934
0.865494685200327,0.874897792313982,0.8397383483237939,0.847301717089125
0.875306623058054,0.8587489779231399,0.8532297628781684,0.8808258381030254
0.8493458708094849,0.866721177432543,0.8593622240392478,0.8716271463614064
0.8689697465249386,0.8818479149632052,0.8526165167620605,0.8456663941128373
0.8693785772690106,0.8624284546197875,0.8640637775960752,0.8593622240392478
0.866107931316435,0.8644726083401472,0.8562959934587081,0.8378986099754702
0.848323793949305,0.8865494685200327,0.8722403924775143,0.8581357318070318
0.8407604251839739,0.8701962387571546,0.8428045789043336,0.8352412101390024
0.8642681929681112,0.8601798855273917,0.8599754701553557,0.8740801308258381
0.8460752248569092,0.8883892068683565,0.8448487326246934,0.8904333605887162
0.8470973017170891,0.8603843008994276,0.8442354865085855,0.8732624693376942
